Snapshot_Date,Team,Player,Status,Chance_Of_Playing_Next_Round,News,Minutes_This_Season,Now_Cost,Is_Key_Player
2026-09-10,Tottenham,Pape Matar Sarr,u,0.0,Has joined Juventus on loan for the rest of the season,0,49,False
2026-09-10,Tottenham,Conor Gallagher,a,,,128,54,False
2026-09-10,Tottenham,Lucas Bergvall,a,,,45,54,False
2026-09-10,Tottenham,Dejan Kulusevski,i,0.0,Knee injury - Unknown return date,0,65,False
2026-09-10,Tottenham,Archie Gray,a,,,152,50,True
2026-09-10,Tottenham,Mikey Moore,u,0.0,Has joined FC Köln on loan for the rest of the season,89,50,False
2026-09-10,Tottenham,Callum Olusesi,a,,,0,45,False
2026-09-10,Tottenham,Mateus Fernandes,a,,,142,58,True
2026-09-10,Tottenham,Dominic Solanke-Mitchell,a,,,43,59,False
2026-09-10,Tottenham,Richarlison de Andrade,u,0.0,not included in squad.,67,59,False
2026-09-10,Tottenham,Dane Scarlett,u,0.0,Has joined Leyton Orient permanently,0,45,False
2026-09-10,Tottenham,Mykhailo Mudryk,a,,,16,54,False
2026-09-10,Tottenham,Luca Williams-Barnett,a,,,0,45,False
2026-09-10,Sunderland,Kevin Danso,a,,,90,50,False
2026-09-10,Sunderland,Robin Roefs,a,,,270,50,True
2026-09-10,Sunderland,Anthony Patterson,u,0.0,Has joined Wrexham permanently,0,40,False
2026-09-10,Sunderland,Melker Ellborg,a,,,0,45,False
2026-09-10,Sunderland,Daniel Ballard,a,,,270,49,True
2026-09-10,Sunderland,Nordi Mukiele,a,100.0,,180,55,True
2026-09-10,Sunderland,Trai Hume,a,,,195,45,True
2026-09-10,Sunderland,Omar Alderete,a,100.0,,23,49,False
2026-09-10,Sunderland,Reinildo Mandava,a,,,270,45,True
2026-09-10,Sunderland,Jenson Seelt,u,0.0,Has joined Swansea City on loan for the rest of the season,0,45,False
2026-09-10,Sunderland,Leo Fuhr Hjelde,u,0.0,Has joined KV Mechelen on loan for the rest of the season,0,40,False
2026-09-10,Sunderland,Luke O'Nien,a,,,66,40,False
2026-09-10,Sunderland,Arthur Masuaku,u,0.0,Has joined Konyaspor permanently,0,40,False
2026-09-10,Sunderland,Thomas Meunier,a,100.0,,243,45,True
2026-09-10,Sunderland,Enzo Le Fée,a,,,258,59,True
2026-09-10,Sunderland,Habib Diarra,i,0.0,Hamstring injury - Unknown return date,28,54,False
2026-09-10,Sunderland,Granit Xhaka,a,,,270,55,True
2026-09-10,Sunderland,Noah Sadiki,a,,,253,49,True
2026-09-10,Sunderland,Simon Adingra,u,0.0,Has joined Ajax on loan for the rest of the season,0,49,False
2026-09-10,Sunderland,Romaine Mundle,i,0.0,Knee injury - Unknown return date,1,49,False
2026-09-10,Sunderland,Chris Rigg,a,,,17,49,False
2026-09-10,Sunderland,Chemsdine Talbi,a,,,31,54,False
2026-09-10,Sunderland,Djiamgone Jocelin Ta Bi,a,,,0,50,False
2026-09-10,Sunderland,Nilson Angulo,a,,,185,50,True
2026-09-10,Sunderland,Brian Brobbey,a,,,219,59,True
2026-09-10,Sunderland,Wilson Isidor,a,,,75,55,False
2026-09-10,Sunderland,Dayann Méthalie,a,100.0,,0,45,False
2026-09-10,Sunderland,Jules Ahoka,a,,,0,45,False
2026-09-10,Sunderland,Malick Fofana,a,,,16,55,False
2026-09-10,Sunderland,Juan Angulo,a,,,0,45,False
